iso3c,year,Ratio.RMC.to.market.XR,country,military_spending,type,military_spending_PPP,change_nominal,change_nominal_percent,change_PPP,change_PPP_percent,nato
PNG,1991,NA,Papua New Guinea,108.74214650039204,Constant 2021 USD (m),NA,-43.56095359023695,-40.05894217848633,NA,NA,FALSE
POL,1991,NA,Poland,1721.995820765689,Current USD (m),NA,181.25897866042578,10.526098639416478,NA,NA,TRUE
POL,1991,NA,Poland,4724.0704204705125,Constant 2021 USD (m),NA,-1985.0269339703627,-42.01941879123504,NA,NA,TRUE
PRK,1991,NA,"Korea, North",NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
PRK,1991,NA,"Korea, North",NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
PRT,1991,NA,Portugal,1597.5567988274,Current USD (m),NA,181.47362889408373,11.359447690829185,NA,NA,TRUE
PRT,1991,NA,Portugal,2811.053365658644,Constant 2021 USD (m),NA,83.93959972873063,2.9860550053649786,NA,NA,TRUE
PRY,1991,NA,Paraguay,197.6134968079808,Current USD (m),NA,85.37924110994614,43.20516689854861,NA,NA,FALSE
PRY,1991,NA,Paraguay,361.4069120938704,Constant 2021 USD (m),NA,124.77197047566099,34.523957982091176,NA,NA,FALSE
QAT,1991,NA,Qatar,895.6318681318681,Current USD (m),NA,104.83516483516496,11.70516241833074,NA,NA,FALSE
QAT,1991,NA,Qatar,2120.9658275767,Constant 2021 USD (m),NA,165.5396170665092,7.804916746614713,NA,NA,FALSE
ROU,1991,NA,Romania,1377.1940848728582,Current USD (m),NA,-361.83168623194274,-26.27310777807667,NA,NA,TRUE
ROU,1991,NA,Romania,4368.51289446577,Constant 2021 USD (m),NA,156.73289929882958,3.587786120475595,NA,NA,TRUE
RUS,1991,NA,Russia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
RUS,1991,NA,Russia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
RWA,1991,NA,Rwanda,105.33380205170816,Current USD (m),NA,10.201066618198922,9.684513821300438,NA,NA,FALSE
RWA,1991,NA,Rwanda,150.15099865858966,Constant 2021 USD (m),NA,41.652552532222174,27.740443223378694,NA,NA,FALSE
SAU,1991,NA,Saudi Arabia,16355.466666666664,Current USD (m),NA,0,0,NA,NA,FALSE
SAU,1991,NA,Saudi Arabia,28220.465204490003,Constant 2021 USD (m),NA,-1371.8380175764323,-4.8611460074661235,NA,NA,FALSE
SDN,1991,NA,Sudan,1365.798114911065,Current USD (m),NA,188.02033713328728,13.766334502923982,NA,NA,FALSE
SDN,1991,NA,Sudan,1004.6742060780648,Constant 2021 USD (m),NA,-248.48650784958545,-24.733043442968384,NA,NA,FALSE
SEN,1991,NA,Senegal,110.01499431066937,Current USD (m),NA,-8.200714649351212,-7.454179042352501,NA,NA,FALSE
SEN,1991,NA,Senegal,120.55457949670416,Constant 2021 USD (m),NA,-2.274608554055817,-1.8867873485619038,NA,NA,FALSE
SGP,1991,NA,Singapore,2022.806865213742,Current USD (m),NA,220.90565530273352,10.920748742831229,NA,NA,FALSE
SGP,1991,NA,Singapore,4092.6878348290825,Constant 2021 USD (m),NA,136.5827504635472,3.3372384109341953,NA,NA,FALSE
SLE,1991,NA,Sierra Leone,23.179749715585896,Current USD (m),NA,10.79249617306909,46.56002030001339,NA,NA,FALSE
SLE,1991,NA,Sierra Leone,33.92422085845819,Constant 2021 USD (m),NA,15.081238199502753,44.45566565088143,NA,NA,FALSE
SLV,1991,NA,El Salvador,145.12718861209962,Current USD (m),NA,-18.759501779359425,-12.926249008723234,NA,NA,FALSE
SLV,1991,NA,El Salvador,413.9949493182807,Constant 2021 USD (m),NA,-42.859722294853725,-10.35271622647334,NA,NA,FALSE
SOM,1991,NA,Somalia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SOM,1991,NA,Somalia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1991,NA,Serbia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SRB,1991,NA,Serbia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1991,NA,South Sudan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
SSD,1991,NA,South Sudan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
SVK,1991,NA,Slovakia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVK,1991,NA,Slovakia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1991,NA,Slovenia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
SVN,1991,NA,Slovenia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
SWE,1991,NA,Sweden,6219.460369377608,Current USD (m),NA,49.95612949073984,0.803222892724036,NA,NA,FALSE
SWE,1991,NA,Sweden,6621.582981033932,Constant 2021 USD (m),NA,-407.2953559696625,-6.1510269845786185,NA,NA,FALSE
SWZ,1991,NA,Eswatini,16.006837309692468,Current USD (m),NA,1.7836256466589049,11.142898576090875,NA,NA,FALSE
SWZ,1991,NA,Eswatini,24.31395859589421,Constant 2021 USD (m),NA,2.2620727477117377,9.30359710365602,NA,NA,FALSE
SYC,1991,NA,Seychelles,16.561706536391323,Current USD (m),NA,1.7216308370152813,10.395250231202397,NA,NA,FALSE
SYC,1991,NA,Seychelles,22.879984358455587,Constant 2021 USD (m),NA,1.782999909389936,7.792837099257045,NA,NA,FALSE
SYR,1991,NA,Syria,2893.80846325167,Current USD (m),NA,1252.0267260579062,43.2657082166056,NA,NA,FALSE
SYR,1991,NA,Syria,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1991,NA,Chad,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TCD,1991,NA,Chad,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TGO,1991,NA,Togo,45.90456812486042,Current USD (m),NA,-4.843783664756316,-10.551855430991585,NA,NA,FALSE
TGO,1991,NA,Togo,71.48046597381344,Constant 2021 USD (m),NA,-5.0808318726276696,-7.108000491335647,NA,NA,FALSE
THA,1991,NA,Thailand,2598.337173940306,Current USD (m),NA,384.3194685993899,14.79097757034281,NA,NA,FALSE
THA,1991,NA,Thailand,4488.019324820583,Constant 2021 USD (m),NA,434.5842671767382,9.683208465108637,NA,NA,FALSE
TJK,1991,NA,Tajikistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TJK,1991,NA,Tajikistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1991,NA,Turkmenistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TKM,1991,NA,Turkmenistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1991,NA,Timor Leste,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TLS,1991,NA,Timor Leste,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TTO,1991,NA,Trinidad and Tobago,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
TTO,1991,NA,Trinidad and Tobago,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
TUN,1991,NA,Tunisia,260.4310306601299,Current USD (m),NA,12.57514912089593,4.82859092828568,NA,NA,FALSE
TUN,1991,NA,Tunisia,294.500913008564,Constant 2021 USD (m),NA,6.435829886114675,2.185334442724639,NA,NA,FALSE
TUR,1991,NA,Türkiye,5670.666519648499,Current USD (m),NA,355.25312416272936,6.2647507648668785,NA,NA,TRUE
TUR,1991,NA,Türkiye,7080.810726884661,Constant 2021 USD (m),NA,192.66367149479356,2.720926726134363,NA,NA,TRUE
TWN,1991,NA,Taiwan,9304.493753496175,Current USD (m),NA,603.3447556156862,6.4844447382102715,NA,NA,FALSE
TWN,1991,NA,Taiwan,13617.17310560336,Constant 2021 USD (m),NA,383.37253236304605,2.815360643431134,NA,NA,FALSE
TZA,1991,NA,Tanzania,108.14165187513971,Current USD (m),NA,20.98719366826579,19.407132501080703,NA,NA,FALSE
TZA,1991,NA,Tanzania,188.24669400335893,Constant 2021 USD (m),NA,14.469479095171238,7.68644526363531,NA,NA,FALSE
UGA,1991,NA,Uganda,73.56159997820193,Current USD (m),NA,-33.444614243388116,-45.46477272557769,NA,NA,FALSE
UGA,1991,NA,Uganda,159.99461167363904,Constant 2021 USD (m),NA,-4.289977725285439,-2.681326377438411,NA,NA,FALSE
UKR,1991,NA,Ukraine,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UKR,1991,NA,Ukraine,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
URY,1991,NA,Uruguay,268.62801463081,Current USD (m),NA,-59.72304737965612,-22.232620622885047,NA,NA,FALSE
URY,1991,NA,Uruguay,699.1575605321548,Constant 2021 USD (m),NA,-301.29664975477885,-43.09424180801975,NA,NA,FALSE
USA,1991,NA,United States of America,299372.7791145914,Current USD (m),NA,-25756.53487144003,-8.603499271916489,NA,NA,TRUE
USA,1991,NA,United States of America,595638.1567253079,Constant 2021 USD (m),NA,-78641.07185652899,-13.202826408717819,NA,NA,TRUE
UZB,1991,NA,Uzbekistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
UZB,1991,NA,Uzbekistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
VEN,1991,NA,Venezuela,983.7219533655962,Current USD (m),NA,245.8514986795857,24.99197032641763,NA,NA,FALSE
VEN,1991,NA,Venezuela,0.656919584635853,Constant 2021 USD (m),NA,0.1111323717376248,16.91719570200183,NA,NA,FALSE
VNM,1991,NA,Viet Nam,427.6178140878749,Current USD (m),NA,-84.35232227295688,-19.72610108699134,NA,NA,FALSE
VNM,1991,NA,Viet Nam,1543.0869641384777,Constant 2021 USD (m),NA,-626.510925628628,-40.60114174954591,NA,NA,FALSE
YEM,1991,NA,Yemen,1028.217916586873,Current USD (m),NA,221.14720110573614,21.507814397926968,NA,NA,FALSE
YEM,1991,NA,Yemen,5052.226500355315,Constant 2021 USD (m),NA,-340.98392334796245,-6.749181243635486,NA,NA,FALSE
ZAF,1991,NA,South Africa,3874.415134790607,Current USD (m),NA,-488.1105674804694,-12.598303240596064,NA,NA,FALSE
ZAF,1991,NA,South Africa,4236.039495397326,Constant 2021 USD (m),NA,-918.4506400903192,-21.681824286300042,NA,NA,FALSE
ZMB,1991,NA,Zambia,86.24730622202765,Current USD (m),NA,-53.07674104249986,-61.54017251954938,NA,NA,FALSE
ZMB,1991,NA,Zambia,195.28226772491217,Constant 2021 USD (m),NA,-96.87097827872901,-49.605619295238846,NA,NA,FALSE
ZWE,1991,NA,Zimbabwe,376.05,Current USD (m),NA,-40.25,-10.703363914373089,NA,NA,FALSE
ZWE,1991,NA,Zimbabwe,86.53255593590032,Constant 2021 USD (m),NA,3.3286481333803124,3.8467003515370966,NA,NA,FALSE
AFG,1992,NA,Afghanistan,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
AFG,1992,NA,Afghanistan,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AGO,1992,NA,Angola,794.1388211616558,Current USD (m),NA,-237.10896688262153,-29.857370092521315,NA,NA,FALSE
AGO,1992,NA,Angola,114.0383824931191,Constant 2021 USD (m),NA,-16.33506168347712,-14.324178689979888,NA,NA,FALSE
ALB,1992,NA,Albania,31.559657481757903,Current USD (m),NA,NA,NA,NA,NA,TRUE
ALB,1992,NA,Albania,169.31442888578923,Constant 2021 USD (m),NA,-52.1279301832615,-30.78764788464916,NA,NA,TRUE
ARE,1992,NA,United Arab Emirates,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARE,1992,NA,United Arab Emirates,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ARG,1992,NA,Argentina,3254.455191683777,Current USD (m),NA,395.6763495835912,12.157990394050495,NA,NA,FALSE
ARG,1992,NA,Argentina,3492.360905335799,Constant 2021 USD (m),NA,-195.8174717425477,-5.607022786315362,NA,NA,FALSE
ARM,1992,NA,Armenia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ARM,1992,NA,Armenia,146.02296347108134,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
AUS,1992,NA,Australia,6882.0915800683,Current USD (m),NA,-141.41748704704878,-2.0548620343358657,NA,NA,FALSE
AUS,1992,NA,Australia,14031.693216255586,Constant 2021 USD (m),NA,397.70428860912034,2.8343285623461583,NA,NA,FALSE
AUT,1992,NA,Austria,2139.9253217400887,Current USD (m),NA,145.86977574363846,6.816582534993505,NA,NA,FALSE
AUT,1992,NA,Austria,3519.267232441239,Constant 2021 USD (m),NA,-105.40006904114216,-2.9949436084178362,NA,NA,FALSE
AZE,1992,NA,Azerbaijan,11.07011070110701,Current USD (m),NA,NA,NA,NA,NA,FALSE
AZE,1992,NA,Azerbaijan,315.6729829249911,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BDI,1992,NA,Burundi,38.98647643096835,Current USD (m),NA,-3.7652823962230926,-9.657919209216336,NA,NA,FALSE
BDI,1992,NA,Burundi,74.83516897760539,Constant 2021 USD (m),NA,2.0228008784671516,2.703008366390513,NA,NA,FALSE
BEL,1992,NA,Belgium,4131.298112213209,Current USD (m),NA,-493.2026337883299,-11.938200061871415,NA,NA,TRUE
BEL,1992,NA,Belgium,6699.130514903014,Constant 2021 USD (m),NA,-1459.5128167990788,-21.786600717096324,NA,NA,TRUE
BEN,1992,NA,Benin,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BEN,1992,NA,Benin,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BFA,1992,NA,Burkina Faso,71.11661856044006,Current USD (m),NA,1.6110763370992771,2.2654006471498187,NA,NA,FALSE
BFA,1992,NA,Burkina Faso,78.88804918376492,Constant 2021 USD (m),NA,-1.6494110164893243,-2.09082495201158,NA,NA,FALSE
BGD,1992,NA,Bangladesh,427.7236249793611,Current USD (m),NA,46.003514927102685,10.75542996469332,NA,NA,FALSE
BGD,1992,NA,Bangladesh,1104.31212942431,Constant 2021 USD (m),NA,144.69960906634867,13.103144048755688,NA,NA,FALSE
BGR,1992,NA,Bulgaria,255.77091152125857,Current USD (m),NA,23.59452492789893,9.224866419548986,NA,NA,TRUE
BGR,1992,NA,Bulgaria,1464.0314601699115,Constant 2021 USD (m),NA,-473.4407206562246,-32.338152118758316,NA,NA,TRUE
BHR,1992,NA,Bahrain,279.25531914893617,Current USD (m),NA,15.957446808510667,5.714285714285725,NA,NA,FALSE
BHR,1992,NA,Bahrain,408.0410678005076,Constant 2021 USD (m),NA,23.980065736740016,5.876875547356408,NA,NA,FALSE
BIH,1992,NA,Bosnia and Herzegovina,270.9370391705069,Current USD (m),NA,NA,NA,NA,NA,FALSE
BIH,1992,NA,Bosnia and Herzegovina,470.2903194291631,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1992,NA,Belarus,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
BLR,1992,NA,Belarus,241.71024576278543,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
BLZ,1992,NA,Belize,5.292125,Current USD (m),NA,0.5592500000000005,10.567588634055326,NA,NA,FALSE
BLZ,1992,NA,Belize,8.457233861597516,Constant 2021 USD (m),NA,0.7124510285960355,8.424161377765877,NA,NA,FALSE
BOL,1992,NA,Bolivia,141.4419103093946,Current USD (m),NA,-2.2020497979613936,-1.5568580720838392,NA,NA,FALSE
BOL,1992,NA,Bolivia,442.79307913142014,Constant 2021 USD (m),NA,-19.797448887387475,-4.471038464788568,NA,NA,FALSE
BRA,1992,NA,Brazil,4993.804466928143,Current USD (m),NA,-1700.8608282224877,-34.05941981682644,NA,NA,FALSE
BRA,1992,NA,Brazil,6760.362738428742,Constant 2021 USD (m),NA,-1826.7355994753061,-27.021266020111224,NA,NA,FALSE
BRN,1992,NA,Brunei,251.69278746692697,Current USD (m),NA,6.258501918028259,2.4865638705879247,NA,NA,FALSE
BRN,1992,NA,Brunei,390.1780710625641,Constant 2021 USD (m),NA,-18.486063017310528,-4.737852890339994,NA,NA,FALSE
BWA,1992,NA,Botswana,177.98604560773182,Current USD (m),NA,5.716857456007432,3.2119694757458492,NA,NA,FALSE
BWA,1992,NA,Botswana,262.6556172305204,Constant 2021 USD (m),NA,-20.322753720451885,-7.737414464894374,NA,NA,FALSE
CAF,1992,NA,Central African Republic,23.18543816964623,Current USD (m),NA,1.587250248042018,6.845892824747236,NA,NA,FALSE
CAF,1992,NA,Central African Republic,37.23282071620296,Constant 2021 USD (m),NA,0.6490062636704721,1.743102593857569,NA,NA,FALSE
CAN,1992,NA,Canada,10788.803123940002,Current USD (m),NA,-549.7001752954129,-5.095098770276437,NA,NA,TRUE
CAN,1992,NA,Canada,17534.03588701263,Constant 2021 USD (m),NA,-195.7892849550226,-1.116624182912975,NA,NA,TRUE
CHE,1992,NA,Switzerland,4138.04383382401,Current USD (m),NA,121.27942124093806,2.930839452439112,NA,NA,FALSE
CHE,1992,NA,Switzerland,7588.654994235545,Constant 2021 USD (m),NA,-226.60591882045173,-2.986114390397046,NA,NA,FALSE
CHL,1992,NA,Chile,1168.858391068355,Current USD (m),NA,130.8188968871034,11.192022736606516,NA,NA,FALSE
CHL,1992,NA,Chile,1879.6839768740947,Constant 2021 USD (m),NA,23.872855325854744,1.270046221575777,NA,NA,FALSE
CHN,1992,NA,China,12244.267842214926,Current USD (m),NA,2441.892476141802,19.943148153969787,NA,NA,FALSE
CHN,1992,NA,China,30462.02385275233,Constant 2021 USD (m),NA,5413.647629647257,17.771792366179632,NA,NA,FALSE
CIV,1992,NA,Cote d'Ivoire,156.79733426019675,Current USD (m),NA,12.628632313772187,8.054111616984285,NA,NA,FALSE
CIV,1992,NA,Cote d'Ivoire,200.62593789153547,Constant 2021 USD (m),NA,-4.297090942140102,-2.141842170209936,NA,NA,FALSE
CMR,1992,NA,Cameroon,183.79663911262904,Current USD (m),NA,5.598295930786719,3.045918553144016,NA,NA,FALSE
CMR,1992,NA,Cameroon,232.1042151510121,Constant 2021 USD (m),NA,-7.697444292560647,-3.316374193184092,NA,NA,FALSE
COD,1992,NA,"Congo, DR",85.52729436263573,Current USD (m),NA,41.63530715291481,48.680725215486305,NA,NA,FALSE
COD,1992,NA,"Congo, DR",70.73211951242808,Constant 2021 USD (m),NA,33.665053367113565,47.5951429126882,NA,NA,FALSE
COG,1992,NA,"Congo, Republic",125.61769906155078,Current USD (m),NA,NA,NA,NA,NA,FALSE
COG,1992,NA,"Congo, Republic",216.51907095861003,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
COL,1992,NA,Colombia,1102.3572269591534,Current USD (m),NA,190.88963776723187,17.316495333713185,NA,NA,FALSE
COL,1992,NA,Colombia,2148.0064969101213,Constant 2021 USD (m),NA,267.0992746101492,12.434751710219125,NA,NA,FALSE
CPV,1992,NA,Cape Verde,3.5579026604878736,Current USD (m),NA,NA,NA,NA,NA,FALSE
CPV,1992,NA,Cape Verde,5.414399518437258,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1992,NA,Costa Rica,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CRI,1992,NA,Costa Rica,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1992,NA,Cuba,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
CUB,1992,NA,Cuba,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
CYP,1992,NA,Cyprus,630.127106011074,Current USD (m),NA,211.73973727696045,33.602702574937204,NA,NA,FALSE
CYP,1992,NA,Cyprus,1002.0360575843836,Constant 2021 USD (m),NA,269.9412018297494,26.939270277408863,NA,NA,FALSE
CZE,1992,NA,Czechia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
CZE,1992,NA,Czechia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
DEU,1992,NA,Germany,39502.45227126672,Current USD (m),NA,2305.722541026087,5.836909883954782,NA,NA,TRUE
DEU,1992,NA,Germany,59182.90474766515,Constant 2021 USD (m),NA,-3045.742310533751,-5.146321093092191,NA,NA,TRUE
DJI,1992,NA,Djibouti,33.62573922046354,Current USD (m),NA,1.8512162321841572,5.505354752342714,NA,NA,FALSE
DJI,1992,NA,Djibouti,72.34793635786338,Constant 2021 USD (m),NA,1.4321719410072973,1.979561564718545,NA,NA,FALSE
DNK,1992,NA,Denmark,2837.7453765906303,Current USD (m),NA,165.79870608850888,5.842620957335694,NA,NA,TRUE
DNK,1992,NA,Denmark,4448.875654318636,Constant 2021 USD (m),NA,-83.43546733573021,-1.8754281714917629,NA,NA,TRUE
DOM,1992,NA,Dominican Republic,63.12724084482785,Current USD (m),NA,29.232941894274767,46.307967056776384,NA,NA,FALSE
DOM,1992,NA,Dominican Republic,115.91025203635262,Constant 2021 USD (m),NA,51.44058872903882,44.37967118983198,NA,NA,FALSE
DZA,1992,NA,Algeria,1053.3016426926056,Current USD (m),NA,488.2035801252772,46.34983563466767,NA,NA,FALSE
DZA,1992,NA,Algeria,1101.0324323802545,Constant 2021 USD (m),NA,443.0462912917741,40.23916809916121,NA,NA,FALSE
ECU,1992,NA,Ecuador,211,Current USD (m),NA,2,0.9478672985781991,NA,NA,FALSE
ECU,1992,NA,Ecuador,1120.3067448304591,Constant 2021 USD (m),NA,-47.85115007836839,-4.271254305945459,NA,NA,FALSE
EGY,1992,NA,Egypt,1415.8199744110784,Current USD (m),NA,70.06263138157874,4.948555088066324,NA,NA,FALSE
EGY,1992,NA,Egypt,3667.462212848128,Constant 2021 USD (m),NA,-74.79488714868239,-2.039418071893293,NA,NA,FALSE
ERI,1992,NA,Eritrea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
ERI,1992,NA,Eritrea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
ESP,1992,NA,Spain,12250.195429628267,Current USD (m),NA,569.9316754870961,4.652429251117593,NA,NA,TRUE
ESP,1992,NA,Spain,17461.723361012173,Constant 2021 USD (m),NA,-438.1733289818076,-2.5093361057370958,NA,NA,TRUE
EST,1992,NA,Estonia,NA,Current USD (m),NA,NA,NA,NA,NA,TRUE
EST,1992,NA,Estonia,56.20019943846861,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
ETH,1992,NA,Ethiopia,255.3434433541481,Current USD (m),NA,-273.69037307097267,-107.18519711171058,NA,NA,FALSE
ETH,1992,NA,Ethiopia,269.6308380950443,Constant 2021 USD (m),NA,-186.43054213187503,-69.14288567621433,NA,NA,FALSE
FIN,1992,NA,Finland,2075.955550128221,Current USD (m),NA,-125.03599876995986,-6.023057611336477,NA,NA,FALSE
FIN,1992,NA,Finland,2774.9619914225373,Constant 2021 USD (m),NA,49.76409789662512,1.7933253878952913,NA,NA,FALSE
FJI,1992,NA,Fiji,30.53912534348199,Current USD (m),NA,-1.9434575403045073,-6.3638284281095245,NA,NA,FALSE
FJI,1992,NA,Fiji,51.320110429372576,Constant 2021 USD (m),NA,-4.886524639764275,-9.52165651804116,NA,NA,FALSE
FRA,1992,NA,France,37902.26982078049,Current USD (m),NA,2033.1489055660713,5.364187725905974,NA,NA,TRUE
FRA,1992,NA,France,54047.85973987778,Constant 2021 USD (m),NA,-1755.6749362369737,-3.2483708784893763,NA,NA,TRUE
GAB,1992,NA,Gabon,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GAB,1992,NA,Gabon,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GBR,1992,NA,United Kingdom,45592.59181797652,Current USD (m),NA,-1452.8655093918278,-3.18662627295293,NA,NA,TRUE
GBR,1992,NA,United Kingdom,64234.44357389171,Constant 2021 USD (m),NA,-4536.909965412124,-7.063048596650669,NA,NA,TRUE
GEO,1992,NA,Georgia,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GEO,1992,NA,Georgia,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GHA,1992,NA,Ghana,41.66399604442695,Current USD (m),NA,0.23681186890408412,0.5683849159633368,NA,NA,FALSE
GHA,1992,NA,Ghana,42.32009191784845,Constant 2021 USD (m),NA,3.346882449863756,7.908495228131137,NA,NA,FALSE
GIN,1992,NA,Guinea,55.65404029485555,Current USD (m),NA,-16.110138104790025,-28.946933626810175,NA,NA,FALSE
GIN,1992,NA,Guinea,101.87078549734058,Constant 2021 USD (m),NA,-26.092981011507547,-25.61380172354588,NA,NA,FALSE
GMB,1992,NA,"Gambia, The",3.501687892253682,Current USD (m),NA,-0.49458378093603006,-14.12415372683933,NA,NA,FALSE
GMB,1992,NA,"Gambia, The",2.9700389539968195,Constant 2021 USD (m),NA,-0.6732205255353243,-22.66706046495999,NA,NA,FALSE
GNB,1992,NA,Guinea-Bissau,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNB,1992,NA,Guinea-Bissau,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1992,NA,Equatorial Guinea,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
GNQ,1992,NA,Equatorial Guinea,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
GRC,1992,NA,Greece,3623.052914952112,Current USD (m),NA,476.15387999591485,13.142338551856575,NA,NA,TRUE
GRC,1992,NA,Greece,5923.82359276091,Constant 2021 USD (m),NA,223.56779191654732,3.7740454018541985,NA,NA,TRUE
GTM,1992,NA,Guatemala,153.75302429297784,Current USD (m),NA,34.44216382305214,22.400966733130577,NA,NA,FALSE
GTM,1992,NA,Guatemala,590.5050247440014,Constant 2021 USD (m),NA,100.07025840751237,16.94655493420997,NA,NA,FALSE
GUY,1992,NA,Guyana,3.6253499944000898,Current USD (m),NA,1.5939756215745176,43.96749621516978,NA,NA,FALSE
GUY,1992,NA,Guyana,8.564936592921718,Constant 2021 USD (m),NA,3.1260881034029033,36.498671875590794,NA,NA,FALSE
HND,1992,NA,Honduras,NA,Current USD (m),NA,NA,NA,NA,NA,FALSE
HND,1992,NA,Honduras,NA,Constant 2021 USD (m),NA,NA,NA,NA,NA,FALSE
HRV,1992,NA,Croatia,782.0036612507502,Current USD (m),NA,NA,NA,NA,NA,TRUE
HRV,1992,NA,Croatia,2086.956258577538,Constant 2021 USD (m),NA,NA,NA,NA,NA,TRUE
HTI,1992,NA,Haiti,1.7436059365393857,Current USD (m),NA,-0.8796214501600277,-50.44840876751386,NA,NA,FALSE
HTI,1992,NA,Haiti,7.183830935389197,Constant 2021 USD (m),NA,-0.7578877507899842,-10.549910731563232,NA,NA,FALSE
HUN,1992,NA,Hungary,812.0179671951831,Current USD (m),NA,89.4688137819411,11.018083022347172,NA,NA,TRUE
HUN,1992,NA,Hungary,1815.879480421005,Constant 2021 USD (m),NA,-63.78083045143876,-3.512393368564934,NA,NA,TRUE
IDN,1992,NA,Indonesia,1887.635965949397,Current USD (m),NA,190.60676048567802,10.097644033276898,NA,NA,FALSE
IDN,1992,NA,Indonesia,2816.9003300080853,Constant 2021 USD (m),NA,200.6363447055187,7.122592963910186,NA,NA,FALSE
IND,1992,NA,India,8083.231409709817,Current USD (m),NA,-539.2424716747337,-6.671125003633815,NA,NA,FALSE
IND,1992,NA,India,18688.19090702481,Constant 2021 USD (m),NA,-866.0732780259386,-4.634334496767075,NA,NA,FALSE
IRL,1992,NA,Ireland,674.0350444621924,Current USD (m),NA,49.10238634345524,7.284841752202019,NA,NA,FALSE
IRL,1992,NA,Ireland,997.1239081256812,Constant 2021 USD (m),NA,-10.666200775687685,-1.0696966233351288,NA,NA,FALSE
