year,iso3c,neighbors
2003,LSO,ZAF
2003,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2003,SWZ,"MOZ, ZAF"
2003,MDG,
2003,COM,
2003,MUS,
2003,MAR,"ESP, MRT, DZA"
2003,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2003,TUN,"DZA, LBY"
2003,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2003,SDN,"CAF, TCD, COD, UGA, KEN, ETH, ERI, LBY, EGY"
2003,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2003,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2003,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2003,EGY,"LBY, SDN, JOR, ISR, SAU"
2003,SYR,"TUR, IRQ, LBN, JOR, ISR"
2003,LBN,"SYR, ISR"
2003,JOR,"IRQ, EGY, SYR, ISR, SAU"
2003,ISR,"EGY, SYR, LBN, JOR, SAU"
2003,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2003,KWT,"IRN, IRQ, SAU"
2003,BHR,"SAU, QAT"
2003,QAT,"SAU, BHR, ARE"
2003,ARE,"SAU, QAT, OMN"
2003,OMN,"SAU, ARE"
2003,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2003,TKM,"IRN, AFG, UZB, KAZ"
2003,TJK,"AFG, KGZ, UZB, CHN, PAK"
2003,KGZ,"TJK, UZB, KAZ, CHN"
2003,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2003,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2003,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2003,MNG,"RUS, CHN"
2003,TWN,
2003,PRK,"RUS, CHN, KOR"
2003,KOR,PRK
2003,JPN,
2003,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2003,BTN,"CHN, IND"
2003,PAK,"IRN, AFG, TJK, CHN, IND"
2003,BGD,"IND, MMR, NPL"
2003,MMR,"CHN, IND, BGD, THA, LAO"
2003,LKA,IND
2003,MDV,
2003,NPL,"CHN, IND, BGD"
2003,THA,"MMR, KHM, LAO, MYS"
2003,KHM,"THA, LAO"
2003,LAO,"CHN, MMR, THA, KHM"
2003,MYS,"THA, SGP, BRN, IDN"
2003,SGP,"MYS, IDN"
2003,BRN,"MYS, IDN"
2003,PHL,
2003,IDN,"MYS, SGP, BRN, TLS, PNG"
2003,TLS,IDN
2003,AUS,
2003,PNG,"IDN, SLB"
2003,NZL,
2003,SLB,PNG
2003,FJI,
2004,USA,"CAN, MEX"
2004,CAN,USA
2004,BHS,
2004,CUB,
2004,HTI,DOM
2004,DOM,HTI
2004,JAM,
2004,TTO,VEN
2004,BRB,
2004,MEX,"USA, BLZ, GTM"
2004,BLZ,"MEX, GTM"
2004,GTM,"MEX, BLZ, HND, SLV"
2004,HND,"GTM, SLV, NIC"
2004,SLV,"GTM, HND, NIC"
2004,NIC,"HND, SLV, CRI"
2004,CRI,"NIC, PAN"
2004,PAN,"CRI, COL"
2004,COL,"PAN, VEN, ECU, PER, BRA"
2004,VEN,"TTO, COL, GUY, BRA"
2004,GUY,"VEN, SUR, BRA"
2004,SUR,"GUY, BRA"
2004,ECU,"COL, PER"
2004,PER,"COL, ECU, BRA, BOL, CHL"
2004,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2004,BOL,"PER, BRA, PRY, CHL, ARG"
2004,PRY,"BRA, BOL, ARG"
2004,CHL,"PER, BOL, ARG"
2004,ARG,"BRA, BOL, PRY, CHL, URY"
2004,URY,"BRA, ARG"
2004,GBR,IRL
2004,IRL,GBR
2004,NLD,"BEL, DEU"
2004,BEL,"NLD, LUX, FRA, DEU"
2004,LUX,"BEL, FRA, DEU"
2004,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2004,CHE,"FRA, DEU, AUT, ITA"
2004,ESP,"FRA, PRT, MAR"
2004,PRT,ESP
2004,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2004,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2004,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2004,HUN,"AUT, SVK, HRV, SVN, ROU, UKR"
2004,CZE,"DEU, POL, AUT, SVK"
2004,SVK,"POL, AUT, HUN, CZE, UKR"
2004,ITA,"FRA, CHE, AUT, HRV, SVN"
2004,MLT,
2004,ALB,"MKD, GRC"
2004,MKD,"ALB, GRC, BGR"
2004,HRV,"AUT, HUN, ITA, BIH, SVN"
2004,BIH,HRV
2004,SVN,"AUT, HUN, ITA, HRV"
2004,GRC,"ALB, MKD, BGR, TUR"
2004,CYP,
2004,BGR,"MKD, GRC, ROU, TUR"
2004,MDA,"ROU, UKR"
2004,ROU,"HUN, BGR, MDA, UKR"
2004,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2004,EST,"RUS, LVA"
2004,LVA,"RUS, EST, LTU, BLR"
2004,LTU,"POL, RUS, LVA, BLR"
2004,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2004,BLR,"POL, RUS, LVA, LTU, UKR"
2004,ARM,"GEO, AZE, IRN, TUR"
2004,GEO,"RUS, ARM, AZE, TUR"
2004,AZE,"RUS, ARM, GEO, IRN, TUR"
2004,FIN,"RUS, SWE, NOR"
2004,SWE,"FIN, NOR, DNK"
2004,NOR,"RUS, FIN, SWE"
2004,DNK,"DEU, SWE"
2004,ISL,
2004,CPV,
2004,GNB,"SEN, GIN"
2004,GNQ,"CMR, GAB"
2004,GMB,SEN
2004,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2004,SEN,"GNB, GMB, MLI, MRT, GIN"
2004,BEN,"NER, BFA, GHA, TGO, NGA"
2004,MRT,"MLI, SEN, MAR, DZA"
2004,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2004,CIV,"MLI, GIN, BFA, LBR, GHA"
2004,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2004,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2004,LBR,"CIV, GIN, SLE"
2004,SLE,"GIN, LBR"
2004,GHA,"BEN, CIV, BFA, TGO"
2004,TGO,"BEN, BFA, GHA"
2004,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2004,NGA,"BEN, NER, CMR, TCD"
2004,GAB,"GNQ, CMR, COG"
2004,CAF,"CMR, TCD, COG, COD, SDN"
2004,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2004,COG,"CMR, GAB, CAF, COD, AGO"
2004,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
2004,UGA,"COD, KEN, TZA, RWA, SDN"
2004,KEN,"UGA, TZA, SOM, ETH, SDN"
2004,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2004,BDI,"COD, TZA, RWA"
2004,RWA,"COD, UGA, TZA, BDI"
2004,SOM,"KEN, DJI, ETH"
2004,DJI,"SOM, ETH, ERI"
2004,ETH,"KEN, SOM, DJI, ERI, SDN"
2004,ERI,"DJI, ETH, SDN"
2004,AGO,"COG, COD, ZMB, NAM, BWA"
2004,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2004,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2004,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2004,MWI,"TZA, MOZ, ZMB"
2004,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2004,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2004,LSO,ZAF
2004,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2004,SWZ,"MOZ, ZAF"
2004,MDG,
2004,COM,
2004,MUS,
2004,MAR,"ESP, MRT, DZA"
2004,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2004,TUN,"DZA, LBY"
2004,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2004,SDN,"CAF, TCD, COD, UGA, KEN, ETH, ERI, LBY, EGY"
2004,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2004,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2004,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2004,EGY,"LBY, SDN, JOR, ISR, SAU"
2004,SYR,"TUR, IRQ, LBN, JOR, ISR"
2004,LBN,"SYR, ISR"
2004,JOR,"IRQ, EGY, SYR, ISR, SAU"
2004,ISR,"EGY, SYR, LBN, JOR, SAU"
2004,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2004,KWT,"IRN, IRQ, SAU"
2004,BHR,"SAU, QAT"
2004,QAT,"SAU, BHR, ARE"
2004,ARE,"SAU, QAT, OMN"
2004,OMN,"SAU, ARE"
2004,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2004,TKM,"IRN, AFG, UZB, KAZ"
2004,TJK,"AFG, KGZ, UZB, CHN, PAK"
2004,KGZ,"TJK, UZB, KAZ, CHN"
2004,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2004,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2004,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2004,MNG,"RUS, CHN"
2004,TWN,
2004,PRK,"RUS, CHN, KOR"
2004,KOR,PRK
2004,JPN,
2004,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2004,BTN,"CHN, IND"
2004,PAK,"IRN, AFG, TJK, CHN, IND"
2004,BGD,"IND, MMR, NPL"
2004,MMR,"CHN, IND, BGD, THA, LAO"
2004,LKA,IND
2004,MDV,
2004,NPL,"CHN, IND, BGD"
2004,THA,"MMR, KHM, LAO, MYS"
2004,KHM,"THA, LAO"
2004,LAO,"CHN, MMR, THA, KHM"
2004,MYS,"THA, SGP, BRN, IDN"
2004,SGP,"MYS, IDN"
2004,BRN,"MYS, IDN"
2004,PHL,
2004,IDN,"MYS, SGP, BRN, TLS, PNG"
2004,TLS,IDN
2004,AUS,
2004,PNG,"IDN, SLB"
2004,NZL,
2004,SLB,PNG
2004,FJI,
2005,USA,"CAN, MEX"
2005,CAN,USA
2005,BHS,
2005,CUB,
2005,HTI,DOM
2005,DOM,HTI
2005,JAM,
2005,TTO,VEN
2005,BRB,
2005,MEX,"USA, BLZ, GTM"
2005,BLZ,"MEX, GTM"
2005,GTM,"MEX, BLZ, HND, SLV"
2005,HND,"GTM, SLV, NIC"
2005,SLV,"GTM, HND, NIC"
2005,NIC,"HND, SLV, CRI"
2005,CRI,"NIC, PAN"
2005,PAN,"CRI, COL"
2005,COL,"PAN, VEN, ECU, PER, BRA"
2005,VEN,"TTO, COL, GUY, BRA"
2005,GUY,"VEN, SUR, BRA"
2005,SUR,"GUY, BRA"
2005,ECU,"COL, PER"
2005,PER,"COL, ECU, BRA, BOL, CHL"
2005,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2005,BOL,"PER, BRA, PRY, CHL, ARG"
2005,PRY,"BRA, BOL, ARG"
2005,CHL,"PER, BOL, ARG"
2005,ARG,"BRA, BOL, PRY, CHL, URY"
2005,URY,"BRA, ARG"
2005,GBR,IRL
2005,IRL,GBR
2005,NLD,"BEL, DEU"
2005,BEL,"NLD, LUX, FRA, DEU"
2005,LUX,"BEL, FRA, DEU"
2005,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2005,CHE,"FRA, DEU, AUT, ITA"
2005,ESP,"FRA, PRT, MAR"
2005,PRT,ESP
2005,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2005,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2005,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2005,HUN,"AUT, SVK, HRV, SVN, ROU, UKR"
2005,CZE,"DEU, POL, AUT, SVK"
2005,SVK,"POL, AUT, HUN, CZE, UKR"
2005,ITA,"FRA, CHE, AUT, HRV, SVN"
2005,MLT,
2005,ALB,"MKD, GRC"
2005,MKD,"ALB, GRC, BGR"
2005,HRV,"AUT, HUN, ITA, BIH, SVN"
2005,BIH,HRV
2005,SVN,"AUT, HUN, ITA, HRV"
2005,GRC,"ALB, MKD, BGR, TUR"
2005,CYP,
2005,BGR,"MKD, GRC, ROU, TUR"
2005,MDA,"ROU, UKR"
2005,ROU,"HUN, BGR, MDA, UKR"
2005,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2005,EST,"RUS, LVA"
2005,LVA,"RUS, EST, LTU, BLR"
2005,LTU,"POL, RUS, LVA, BLR"
2005,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2005,BLR,"POL, RUS, LVA, LTU, UKR"
2005,ARM,"GEO, AZE, IRN, TUR"
2005,GEO,"RUS, ARM, AZE, TUR"
2005,AZE,"RUS, ARM, GEO, IRN, TUR"
2005,FIN,"RUS, SWE, NOR"
2005,SWE,"FIN, NOR, DNK"
2005,NOR,"RUS, FIN, SWE"
2005,DNK,"DEU, SWE"
2005,ISL,
2005,CPV,
2005,GNB,"SEN, GIN"
2005,GNQ,"CMR, GAB"
2005,GMB,SEN
2005,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2005,SEN,"GNB, GMB, MLI, MRT, GIN"
2005,BEN,"NER, BFA, GHA, TGO, NGA"
2005,MRT,"MLI, SEN, MAR, DZA"
2005,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2005,CIV,"MLI, GIN, BFA, LBR, GHA"
2005,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2005,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2005,LBR,"CIV, GIN, SLE"
2005,SLE,"GIN, LBR"
2005,GHA,"BEN, CIV, BFA, TGO"
2005,TGO,"BEN, BFA, GHA"
2005,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2005,NGA,"BEN, NER, CMR, TCD"
2005,GAB,"GNQ, CMR, COG"
2005,CAF,"CMR, TCD, COG, COD, SDN"
2005,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2005,COG,"CMR, GAB, CAF, COD, AGO"
2005,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
2005,UGA,"COD, KEN, TZA, RWA, SDN"
2005,KEN,"UGA, TZA, SOM, ETH, SDN"
2005,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2005,BDI,"COD, TZA, RWA"
2005,RWA,"COD, UGA, TZA, BDI"
2005,SOM,"KEN, DJI, ETH"
2005,DJI,"SOM, ETH, ERI"
2005,ETH,"KEN, SOM, DJI, ERI, SDN"
2005,ERI,"DJI, ETH, SDN"
2005,AGO,"COG, COD, ZMB, NAM, BWA"
2005,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2005,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2005,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2005,MWI,"TZA, MOZ, ZMB"
2005,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2005,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2005,LSO,ZAF
2005,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2005,SWZ,"MOZ, ZAF"
2005,MDG,
2005,COM,
2005,MUS,
2005,MAR,"ESP, MRT, DZA"
2005,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2005,TUN,"DZA, LBY"
2005,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2005,SDN,"CAF, TCD, COD, UGA, KEN, ETH, ERI, LBY, EGY"
2005,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2005,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2005,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2005,EGY,"LBY, SDN, JOR, ISR, SAU"
2005,SYR,"TUR, IRQ, LBN, JOR, ISR"
2005,LBN,"SYR, ISR"
2005,JOR,"IRQ, EGY, SYR, ISR, SAU"
2005,ISR,"EGY, SYR, LBN, JOR, SAU"
2005,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2005,KWT,"IRN, IRQ, SAU"
2005,BHR,"SAU, QAT"
2005,QAT,"SAU, BHR, ARE"
2005,ARE,"SAU, QAT, OMN"
2005,OMN,"SAU, ARE"
2005,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2005,TKM,"IRN, AFG, UZB, KAZ"
2005,TJK,"AFG, KGZ, UZB, CHN, PAK"
2005,KGZ,"TJK, UZB, KAZ, CHN"
2005,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2005,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2005,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2005,MNG,"RUS, CHN"
2005,TWN,
2005,PRK,"RUS, CHN, KOR"
2005,KOR,PRK
2005,JPN,
2005,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2005,BTN,"CHN, IND"
2005,PAK,"IRN, AFG, TJK, CHN, IND"
2005,BGD,"IND, MMR, NPL"
2005,MMR,"CHN, IND, BGD, THA, LAO"
2005,LKA,IND
2005,MDV,
2005,NPL,"CHN, IND, BGD"
2005,THA,"MMR, KHM, LAO, MYS"
2005,KHM,"THA, LAO"
2005,LAO,"CHN, MMR, THA, KHM"
2005,MYS,"THA, SGP, BRN, IDN"
2005,SGP,"MYS, IDN"
2005,BRN,"MYS, IDN"
2005,PHL,
2005,IDN,"MYS, SGP, BRN, TLS, PNG"
2005,TLS,IDN
2005,AUS,
2005,PNG,"IDN, SLB"
2005,NZL,
2005,SLB,PNG
2005,FJI,
2006,USA,"CAN, MEX"
2006,CAN,USA
2006,BHS,
2006,CUB,
2006,HTI,DOM
2006,DOM,HTI
2006,JAM,
2006,TTO,VEN
2006,BRB,
2006,MEX,"USA, BLZ, GTM"
2006,BLZ,"MEX, GTM"
2006,GTM,"MEX, BLZ, HND, SLV"
2006,HND,"GTM, SLV, NIC"
2006,SLV,"GTM, HND, NIC"
2006,NIC,"HND, SLV, CRI"
2006,CRI,"NIC, PAN"
2006,PAN,"CRI, COL"
2006,COL,"PAN, VEN, ECU, PER, BRA"
2006,VEN,"TTO, COL, GUY, BRA"
2006,GUY,"VEN, SUR, BRA"
2006,SUR,"GUY, BRA"
2006,ECU,"COL, PER"
2006,PER,"COL, ECU, BRA, BOL, CHL"
2006,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2006,BOL,"PER, BRA, PRY, CHL, ARG"
2006,PRY,"BRA, BOL, ARG"
2006,CHL,"PER, BOL, ARG"
2006,ARG,"BRA, BOL, PRY, CHL, URY"
2006,URY,"BRA, ARG"
2006,GBR,IRL
2006,IRL,GBR
2006,NLD,"BEL, DEU"
2006,BEL,"NLD, LUX, FRA, DEU"
2006,LUX,"BEL, FRA, DEU"
2006,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2006,CHE,"FRA, DEU, AUT, ITA"
2006,ESP,"FRA, PRT, MAR"
2006,PRT,ESP
2006,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2006,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2006,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2006,HUN,"AUT, SVK, HRV, SVN, ROU, UKR"
2006,CZE,"DEU, POL, AUT, SVK"
2006,SVK,"POL, AUT, HUN, CZE, UKR"
2006,ITA,"FRA, CHE, AUT, HRV, SVN"
2006,MLT,
2006,ALB,"MKD, GRC"
2006,MKD,"ALB, GRC, BGR"
2006,HRV,"AUT, HUN, ITA, BIH, SVN"
2006,BIH,HRV
2006,SVN,"AUT, HUN, ITA, HRV"
2006,GRC,"ALB, MKD, BGR, TUR"
2006,CYP,
2006,BGR,"MKD, GRC, ROU, TUR"
2006,MDA,"ROU, UKR"
2006,ROU,"HUN, BGR, MDA, UKR"
2006,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
2006,EST,"RUS, LVA"
2006,LVA,"RUS, EST, LTU, BLR"
2006,LTU,"POL, RUS, LVA, BLR"
2006,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
2006,BLR,"POL, RUS, LVA, LTU, UKR"
2006,ARM,"GEO, AZE, IRN, TUR"
2006,GEO,"RUS, ARM, AZE, TUR"
2006,AZE,"RUS, ARM, GEO, IRN, TUR"
2006,FIN,"RUS, SWE, NOR"
2006,SWE,"FIN, NOR, DNK"
2006,NOR,"RUS, FIN, SWE"
2006,DNK,"DEU, SWE"
2006,ISL,
2006,CPV,
2006,GNB,"SEN, GIN"
2006,GNQ,"CMR, GAB"
2006,GMB,SEN
2006,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
2006,SEN,"GNB, GMB, MLI, MRT, GIN"
2006,BEN,"NER, BFA, GHA, TGO, NGA"
2006,MRT,"MLI, SEN, MAR, DZA"
2006,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
2006,CIV,"MLI, GIN, BFA, LBR, GHA"
2006,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
2006,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
2006,LBR,"CIV, GIN, SLE"
2006,SLE,"GIN, LBR"
2006,GHA,"BEN, CIV, BFA, TGO"
2006,TGO,"BEN, BFA, GHA"
2006,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
2006,NGA,"BEN, NER, CMR, TCD"
2006,GAB,"GNQ, CMR, COG"
2006,CAF,"CMR, TCD, COG, COD, SDN"
2006,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
2006,COG,"CMR, GAB, CAF, COD, AGO"
2006,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
2006,UGA,"COD, KEN, TZA, RWA, SDN"
2006,KEN,"UGA, TZA, SOM, ETH, SDN"
2006,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
2006,BDI,"COD, TZA, RWA"
2006,RWA,"COD, UGA, TZA, BDI"
2006,SOM,"KEN, DJI, ETH"
2006,DJI,"SOM, ETH, ERI"
2006,ETH,"KEN, SOM, DJI, ERI, SDN"
2006,ERI,"DJI, ETH, SDN"
2006,AGO,"COG, COD, ZMB, NAM, BWA"
2006,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
2006,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
2006,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
2006,MWI,"TZA, MOZ, ZMB"
2006,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
2006,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
2006,LSO,ZAF
2006,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
2006,SWZ,"MOZ, ZAF"
2006,MDG,
2006,COM,
2006,MUS,
2006,MAR,"ESP, MRT, DZA"
2006,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
2006,TUN,"DZA, LBY"
2006,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
2006,SDN,"CAF, TCD, COD, UGA, KEN, ETH, ERI, LBY, EGY"
2006,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
2006,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
2006,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
2006,EGY,"LBY, SDN, JOR, ISR, SAU"
2006,SYR,"TUR, IRQ, LBN, JOR, ISR"
2006,LBN,"SYR, ISR"
2006,JOR,"IRQ, EGY, SYR, ISR, SAU"
2006,ISR,"EGY, SYR, LBN, JOR, SAU"
2006,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
2006,KWT,"IRN, IRQ, SAU"
2006,BHR,"SAU, QAT"
2006,QAT,"SAU, BHR, ARE"
2006,ARE,"SAU, QAT, OMN"
2006,OMN,"SAU, ARE"
2006,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
2006,TKM,"IRN, AFG, UZB, KAZ"
2006,TJK,"AFG, KGZ, UZB, CHN, PAK"
2006,KGZ,"TJK, UZB, KAZ, CHN"
2006,UZB,"AFG, TKM, TJK, KGZ, KAZ"
2006,KAZ,"RUS, TKM, KGZ, UZB, CHN"
2006,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
2006,MNG,"RUS, CHN"
2006,TWN,
2006,PRK,"RUS, CHN, KOR"
2006,KOR,PRK
2006,JPN,
2006,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
2006,BTN,"CHN, IND"
2006,PAK,"IRN, AFG, TJK, CHN, IND"
2006,BGD,"IND, MMR, NPL"
2006,MMR,"CHN, IND, BGD, THA, LAO"
2006,LKA,IND
2006,MDV,
2006,NPL,"CHN, IND, BGD"
2006,THA,"MMR, KHM, LAO, MYS"
2006,KHM,"THA, LAO"
2006,LAO,"CHN, MMR, THA, KHM"
2006,MYS,"THA, SGP, BRN, IDN"
2006,SGP,"MYS, IDN"
2006,BRN,"MYS, IDN"
2006,PHL,
2006,IDN,"MYS, SGP, BRN, TLS, PNG"
2006,TLS,IDN
2006,AUS,
2006,PNG,"IDN, SLB"
2006,NZL,
2006,SLB,PNG
2006,FJI,
2007,USA,"CAN, MEX"
2007,CAN,USA
2007,BHS,
2007,CUB,
2007,HTI,DOM
2007,DOM,HTI
2007,JAM,
2007,TTO,VEN
2007,BRB,
2007,MEX,"USA, BLZ, GTM"
2007,BLZ,"MEX, GTM"
2007,GTM,"MEX, BLZ, HND, SLV"
2007,HND,"GTM, SLV, NIC"
2007,SLV,"GTM, HND, NIC"
2007,NIC,"HND, SLV, CRI"
2007,CRI,"NIC, PAN"
2007,PAN,"CRI, COL"
2007,COL,"PAN, VEN, ECU, PER, BRA"
2007,VEN,"TTO, COL, GUY, BRA"
2007,GUY,"VEN, SUR, BRA"
2007,SUR,"GUY, BRA"
2007,ECU,"COL, PER"
2007,PER,"COL, ECU, BRA, BOL, CHL"
2007,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
2007,BOL,"PER, BRA, PRY, CHL, ARG"
2007,PRY,"BRA, BOL, ARG"
2007,CHL,"PER, BOL, ARG"
2007,ARG,"BRA, BOL, PRY, CHL, URY"
2007,URY,"BRA, ARG"
2007,GBR,IRL
2007,IRL,GBR
2007,NLD,"BEL, DEU"
2007,BEL,"NLD, LUX, FRA, DEU"
2007,LUX,"BEL, FRA, DEU"
2007,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
2007,CHE,"FRA, DEU, AUT, ITA"
2007,ESP,"FRA, PRT, MAR"
2007,PRT,ESP
2007,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
2007,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
2007,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
2007,HUN,"AUT, SVK, SRB, HRV, SVN, ROU, UKR"
2007,CZE,"DEU, POL, AUT, SVK"
2007,SVK,"POL, AUT, HUN, CZE, UKR"
2007,ITA,"FRA, CHE, AUT, HRV, SVN"
2007,MLT,
